"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2006-3-1","65.91","61.95","67.05","59.26","1.41M","6.72%"
"2006-2-1","61.76","65.76","67.27","57.90","1.20M","-6.41%"
"2006-1-1","65.99","59.35","67.32","59.08","1.38M","11.89%"
"2005-12-1","58.98","55.00","60.40","54.63","1.07M","7.14%"
"2005-11-1","55.05","58.07","60.65","53.75","1.17M","-5.25%"
"2005-10-1","58.10","63.63","63.96","57.05","1.18M","-8.48%"
"2005-9-1","63.48","66.70","67.88","61.00","1.26M","-5.28%"
"2005-8-1","67.02","59.85","68.89","59.37","1.36M","12.89%"
"2005-7-1","59.37","55.70","60.70","55.25","1.17M","6.82%"
"2005-6-1","55.58","50.85","59.59","50.85","1.16M","9.56%"
"2005-5-1","50.73","51.78","52.43","47.47","1.01M","-0.70%"
"2005-4-1","51.09","54.52","57.65","50.35","760.12K","-5.89%"
"2005-3-1","54.29","50.08","56.15","49.05","756.77K","8.45%"
"2005-2-1","50.06","45.48","50.34","42.46","780.98K","9.02%"
"2005-1-1","45.92","39.40","47.35","38.81","716.92K","13.49%"
"2004-12-1","40.46","45.35","45.43","37.00","663.26K","-11.10%"
"2004-11-1","45.51","49.20","49.60","40.05","844.44K","-7.08%"
"2004-10-1","48.98","46.20","51.94","45.80","867.97K","5.61%"
"2004-9-1","46.38","39.90","46.80","39.70","892.32K","17.09%"
"2004-8-1","39.61","39.70","45.15","39.20","878.82K","-1.05%"
"2004-7-1","40.03","34.25","40.05","34.18","860.67K","16.03%"
"2004-6-1","34.50","37.15","39.12","33.08","1.02M","-5.69%"
"2004-5-1","36.58","35.22","38.90","34.95","887.18K","6.09%"
"2004-4-1","34.48","32.23","35.00","29.95","884.49K","9.43%"
"2004-3-1","31.51","32.33","33.82","31.15","932.63K","-2.23%"
"2004-2-1","32.23","29.00","32.35","28.44","820.49K","10.45%"
"2004-1-1","29.18","29.57","32.12","28.81","890.47K","-3.28%"
"2003-12-1","30.17","28.43","31.15","27.76","761.14K","6.05%"
"2003-11-1","28.45","27.98","30.52","26.97","856.73K","2.71%"
"2003-10-1","27.70","27.58","31.50","26.75","901.09K","0.33%"
"2003-9-1","27.61","29.45","29.55","25.05","889.88K","-6.38%"
"2003-8-1","29.49","28.45","30.59","28.02","752.34K","3.95%"
"2003-7-1","28.37","28.20","29.60","27.21","847.02K","0.14%"
"2003-6-1","28.33","26.70","28.52","25.80","806.24K","7.64%"
"2003-5-1","26.32","24.00","27.01","23.34","824.02K","11.15%"
"2003-4-1","23.68","27.56","27.56","23.05","780.43K","-12.88%"
"2003-3-1","27.18","32.45","34.55","24.00","821.99K","-17.11%"
"2003-2-1","32.79","30.89","33.94","30.10","765.23K","5.43%"
"2003-1-1","31.10","29.30","31.80","27.85","837.76K","8.51%"
"2002-12-1","28.66","25.35","31.02","25.12","675.64K","13.91%"
"2002-11-1","25.16","25.77","26.05","22.56","874.18K","-2.18%"
"2002-10-1","25.72","28.85","29.39","25.05","810.23K","-10.54%"
"2002-9-1","28.75","27.40","29.88","26.45","678.86K","4.66%"
"2002-8-1","27.47","25.35","27.92","24.65","698.02K","7.98%"
"2002-7-1","25.44","25.50","26.66","24.65","751.45K","-0.55%"
"2002-6-1","25.58","24.10","25.85","23.22","643.78K","4.62%"
"2002-5-1","24.45","26.00","27.35","23.93","824.16K","-7.63%"
"2002-4-1","26.47","26.36","28.15","23.81","817.43K","2.12%"
"2002-3-1","25.92","21.35","25.95","21.20","695.11K","21.52%"
"2002-2-1","21.33","19.36","21.71","18.80","714.26K","11.21%"
"2002-1-1","19.18","19.46","22.40","18.23","705.66K","-3.62%"
"2001-12-1","19.90","18.92","20.90","17.70","533.51K","3.97%"
"2001-11-1","19.14","20.35","21.65","16.65","769.36K","-6.04%"
"2001-10-1","20.37","23.20","23.25","20.05","694.94K","-12.42%"
"2001-9-1","23.26","26.50","31.05","20.70","879.08K","-11.93%"
"2001-8-1","26.41","25.09","26.79","24.50","610.23K","6.97%"
"2001-7-1","24.69","26.30","26.90","23.97","647.02K","-5.33%"
"2001-6-1","26.08","29.27","30.00","24.91","659.46K","-11.11%"
"2001-5-1","29.34","27.62","29.68","27.01","585.37K","5.20%"
"2001-4-1","27.89","24.85","28.48","24.10","602.75K","12.73%"
"2001-3-1","24.74","25.70","27.25","23.75","620.29K","-3.25%"
"2001-2-1","25.57","26.55","30.36","25.50","527.58K","-4.09%"
"2001-1-1","26.66","24.40","27.48","24.12","668.16K","11.69%"
"2000-12-1","23.87","31.88","32.32","22.90","505.16K","-25.13%"
"2000-11-1","31.88","31.10","34.00","30.32","545.14K","3.64%"
"2000-10-1","30.76","30.20","35.30","29.42","564.92K","3.08%"
"2000-9-1","29.84","31.65","34.98","29.25","711.95K","-5.93%"
"2000-8-1","31.72","26.80","32.80","26.73","567.68K","17.79%"
"2000-7-1","26.93","30.65","31.25","26.65","658.69K","-11.91%"
"2000-6-1","30.57","28.40","31.70","27.58","660.73K","7.98%"
"2000-5-1","28.31","24.10","29.52","24.05","605.29K","18.50%"
"2000-4-1","23.89","25.00","25.22","21.30","520.32K","-3.55%"
"2000-3-1","24.77","28.00","31.95","24.25","672.62K","-11.82%"
"2000-2-1","28.09","26.10","28.78","25.73","616.54K","8.16%"
"2000-1-1","25.97","23.90","27.11","23.04","644.18K","3.55%"
